Open_Time,CI_Cat,CI_Subcat,Category,No_of_Related_Incidents,No_of_Related_Changes
2013-10-12 09:54:00,subapplication,Web Based Application,incident,0,0
2013-10-12 09:55:00,subapplication,Web Based Application,incident,0,0
2013-10-12 09:59:00,computer,Laptop,incident,0,0
2013-10-12 10:01:00,application,Server Based Application,incident,0,0
2013-10-12 10:10:00,computer,Laptop,incident,0,0
2013-10-12 10:12:00,application,Web Based Application,incident,0,0
2013-10-12 10:12:00,application,Web Based Application,incident,0,0
2013-10-12 10:13:00,application,Desktop Application,incident,0,0
2013-10-12 10:18:00,application,Web Based Application,incident,0,0
2013-10-12 10:19:00,computer,Laptop,incident,0,0
2013-10-12 08:31:00,application,Server Based Application,incident,0,0
2013-10-12 08:31:00,application,Desktop Application,incident,0,0
2013-10-12 08:50:00,application,Desktop Application,incident,0,0
2013-10-12 09:04:00,application,Web Based Application,incident,0,0
2013-10-12 09:07:00,application,Desktop Application,incident,0,0
2013-10-12 09:15:00,application,Server Based Application,incident,0,0
2013-10-12 09:21:00,computer,Banking Device,request for information,0,0
2013-10-12 09:26:00,application,Desktop Application,incident,0,0
2013-10-12 09:33:00,application,Desktop Application,incident,0,0
2013-10-12 09:34:00,application,Web Based Application,incident,0,0
2013-10-12 09:35:00,application,Web Based Application,incident,0,0
2013-10-12 09:36:00,application,Web Based Application,incident,0,0
2013-10-12 09:45:00,application,Web Based Application,request for information,0,0
2013-10-12 09:45:00,application,Server Based Application,incident,0,0
2013-10-12 09:47:00,application,Desktop Application,incident,0,0
2013-10-12 09:53:00,application,Server Based Application,incident,0,0
2013-10-12 09:54:00,application,Server Based Application,request for information,0,0
2013-10-12 09:55:00,application,Server Based Application,incident,1,0
2013-10-12 09:55:00,application,Web Based Application,incident,0,0
2013-10-12 10:04:00,subapplication,Web Based Application,incident,0,0
2013-10-12 10:04:00,application,Web Based Application,incident,0,0
2013-10-12 10:08:00,application,Web Based Application,incident,0,0
2013-10-12 10:09:00,application,Client Based Application,incident,0,0
2013-10-12 10:12:00,application,Citrix,incident,0,0
2013-10-12 10:15:00,application,Server Based Application,request for information,0,0
2013-10-12 10:18:00,application,Server Based Application,incident,2,0
2013-10-12 10:22:00,application,Desktop Application,incident,0,0
2013-10-12 10:25:00,application,Server Based Application,incident,1,0
2013-10-12 10:26:00,application,Server Based Application,incident,0,0
2013-10-12 10:27:00,subapplication,Web Based Application,incident,0,0
2013-10-12 10:30:00,application,Server Based Application,incident,0,0
2013-10-12 10:35:00,subapplication,Web Based Application,incident,0,0
2013-10-12 10:37:00,application,Server Based Application,incident,0,0
2013-10-12 10:39:00,application,Desktop Application,incident,0,0
2013-10-12 10:42:00,application,Web Based Application,incident,0,0
2013-10-12 10:43:00,application,Server Based Application,incident,0,0
2013-10-12 10:45:00,application,SAP,request for information,0,0
2013-10-12 10:47:00,subapplication,Web Based Application,incident,0,0
2013-10-12 10:56:00,application,Server Based Application,incident,0,1
2013-10-12 11:01:00,application,Server Based Application,incident,0,0
2013-10-12 09:33:00,application,Web Based Application,incident,0,0
2013-10-12 09:47:00,application,Server Based Application,incident,0,0
2013-10-12 09:54:00,application,Desktop Application,incident,0,0
2013-10-12 09:54:00,application,Server Based Application,incident,0,0
2013-10-12 10:07:00,subapplication,Web Based Application,incident,0,0
2013-10-12 10:20:00,application,Web Based Application,incident,0,0
2013-10-12 10:30:00,subapplication,Server Based Application,request for information,0,0
2013-10-12 10:38:00,storage,SAN,request for information,0,0
2013-10-12 10:40:00,application,Server Based Application,incident,0,1
2013-10-12 10:50:00,hardware,Encryption,incident,0,0
2013-10-12 10:51:00,computer,Banking Device,incident,0,0
2013-10-12 10:59:00,application,Desktop Application,request for information,0,0
2013-10-12 11:03:00,computer,Banking Device,incident,1,0
2013-10-12 11:14:00,application,Server Based Application,incident,0,1
2013-10-12 11:19:00,application,Web Based Application,request for information,0,0
2013-10-12 11:29:00,application,Server Based Application,incident,0,0
2013-10-12 11:38:00,application,Web Based Application,incident,0,0
2013-10-12 11:48:00,computer,Banking Device,incident,0,0
2013-10-12 12:02:00,application,Standard Application,incident,0,0
2013-10-12 12:14:00,subapplication,Web Based Application,incident,0,0
2013-10-12 12:14:00,application,Desktop Application,request for information,0,0
2013-10-12 12:17:00,subapplication,Web Based Application,incident,0,0
2013-10-12 12:27:00,application,Server Based Application,request for information,0,0
2013-10-12 13:08:00,computer,Laptop,incident,0,0
2013-10-12 13:10:00,software,Automation Software,incident,0,0
2013-10-12 13:16:00,application,Server Based Application,incident,0,0
2013-10-12 10:20:00,subapplication,Web Based Application,incident,1,0
2013-10-12 10:24:00,storage,Controller,incident,0,0
2013-10-12 10:30:00,application,Server Based Application,incident,0,0
2013-10-12 10:38:00,application,Server Based Application,request for information,0,0
2013-10-12 10:43:00,application,Desktop Application,request for information,0,0
2013-10-12 10:57:00,subapplication,Web Based Application,incident,0,0
2013-10-12 10:58:00,application,Web Based Application,incident,0,0
2013-10-12 11:01:00,application,Web Based Application,incident,0,0
2013-10-12 11:22:00,application,Web Based Application,incident,0,0
2013-10-12 11:27:00,application,Web Based Application,incident,0,0
2013-10-12 11:32:00,computer,Laptop,incident,0,0
2013-10-12 11:36:00,application,Web Based Application,incident,0,0
2013-10-12 11:39:00,application,Server Based Application,incident,0,0
2013-10-12 11:47:00,application,Web Based Application,incident,0,0
2013-10-12 11:57:00,computer,Laptop,incident,0,0
2013-10-12 12:05:00,application,Web Based Application,incident,0,0
2013-10-12 12:06:00,application,Server Based Application,request for information,0,0
2013-10-12 12:10:00,computer,Laptop,incident,0,0
2013-10-12 12:19:00,application,Server Based Application,incident,0,0
2013-10-12 12:20:00,application,Server Based Application,incident,0,0
2013-10-12 12:28:00,application,Web Based Application,incident,0,0
2013-10-12 12:38:00,application,Server Based Application,incident,0,0
2013-10-12 12:58:00,subapplication,Citrix,incident,0,0
2013-10-12 13:04:00,application,Server Based Application,incident,0,0
2013-10-12 13:05:00,application,Server Based Application,incident,0,0
2013-10-12 13:05:00,application,Server Based Application,incident,0,0
2013-10-12 13:06:00,application,Web Based Application,incident,0,0
2013-10-12 13:23:00,application,Server Based Application,incident,0,0
2013-10-12 13:24:00,application,Server Based Application,incident,0,0
2013-10-12 13:28:00,application,Server Based Application,incident,0,0
2013-10-12 13:30:00,application,Desktop Application,incident,0,0
2013-10-12 13:33:00,application,Server Based Application,request for information,0,0
2013-10-12 13:43:00,application,Server Based Application,incident,0,0
2013-10-12 13:45:00,subapplication,Web Based Application,incident,0,0
2013-10-12 13:58:00,subapplication,Web Based Application,incident,0,0
2013-10-12 13:59:00,application,Web Based Application,incident,0,0
2013-10-12 14:00:00,application,Server Based Application,request for information,0,0
2013-10-12 14:09:00,application,Server Based Application,request for information,0,0
2013-10-12 14:11:00,application,Client Based Application,incident,0,0
2013-10-12 14:13:00,application,Server Based Application,incident,0,0
2013-10-12 14:19:00,application,Server Based Application,request for information,0,0
2013-10-12 10:50:00,computer,Laptop,incident,0,0
2013-10-12 10:59:00,application,Server Based Application,incident,0,0
2013-10-12 11:01:00,application,Desktop Application,incident,0,0
2013-10-12 11:05:00,application,Desktop Application,incident,0,0
2013-10-12 11:13:00,application,Server Based Application,request for information,0,0
2013-10-12 11:15:00,application,Server Based Application,incident,0,1
2013-10-12 11:18:00,application,Server Based Application,incident,0,0
2013-10-12 11:22:00,application,Server Based Application,incident,0,0
2013-10-12 11:39:00,application,Web Based Application,incident,0,0
2013-10-12 11:42:00,application,Server Based Application,incident,0,0
2013-10-12 11:46:00,application,Desktop Application,incident,0,0
2013-10-12 11:49:00,application,Web Based Application,incident,0,0
2013-10-12 12:04:00,application,Server Based Application,request for information,0,0
2013-10-12 12:06:00,application,Web Based Application,incident,0,0
2013-10-12 12:11:00,application,Server Based Application,incident,0,0
2013-10-12 12:12:00,computer,Banking Device,incident,0,0
2013-10-12 12:14:00,storage,SAN,complaint,0,0
2013-10-12 12:26:00,application,Server Based Application,incident,0,0
2013-10-12 12:30:00,application,Server Based Application,incident,0,0
2013-10-12 12:43:00,application,Server Based Application,incident,0,0
2013-10-12 12:51:00,application,Server Based Application,incident,0,0
2013-10-12 12:54:00,application,Citrix,incident,0,0
2013-10-12 12:56:00,application,Server Based Application,incident,0,0
2013-10-12 12:58:00,application,Server Based Application,incident,0,0
2013-10-12 12:58:00,application,Server Based Application,request for information,0,0
2013-10-12 13:09:00,subapplication,Server Based Application,request for information,0,0
2013-10-12 13:10:00,application,Server Based Application,request for information,0,0
2013-10-12 13:14:00,computer,Banking Device,incident,0,0
2013-10-12 13:15:00,application,Desktop Application,incident,0,0
2013-10-12 13:20:00,application,Server Based Application,request for information,0,0
2013-10-12 13:34:00,application,Server Based Application,request for information,0,0
2013-10-12 13:34:00,application,Server Based Application,incident,0,0
2013-10-12 13:38:00,computer,Windows Server,incident,0,0
2013-10-12 13:44:00,application,Server Based Application,incident,0,0
2013-10-12 13:45:00,application,Server Based Application,request for information,0,0
2013-10-12 11:02:00,application,Server Based Application,request for information,0,0
2013-10-12 11:10:00,application,Citrix,incident,0,0
2013-10-12 11:11:00,application,Server Based Application,request for information,0,0
2013-10-12 11:14:00,application,SAP,request for information,0,0
2013-10-12 11:14:00,application,Web Based Application,incident,0,0
2013-10-12 11:20:00,subapplication,Web Based Application,incident,0,0
2013-10-12 11:27:00,computer,Laptop,incident,0,0
2013-10-12 11:28:00,application,SAP,request for information,0,0
2013-10-12 11:29:00,application,SAP,request for information,0,0
2013-10-12 11:30:00,application,Server Based Application,incident,0,0
2013-10-12 11:31:00,application,Web Based Application,incident,0,0
2013-10-12 11:41:00,subapplication,Web Based Application,incident,0,0
2013-10-12 11:54:00,database,Database,incident,0,0
2013-10-12 11:59:00,application,Server Based Application,request for information,0,0
2013-10-12 12:01:00,application,Web Based Application,incident,0,0
2013-10-12 12:01:00,application,Server Based Application,incident,0,0
2013-10-12 12:08:00,computer,Desktop,incident,0,0
2013-10-12 12:18:00,application,Server Based Application,incident,0,0
2013-10-12 12:20:00,application,Citrix,incident,0,0
2013-10-12 12:23:00,storage,Controller,incident,0,0
2013-10-12 12:27:00,storage,Controller,incident,0,0
2013-10-12 12:39:00,application,Server Based Application,incident,0,0
2013-10-12 12:43:00,application,Server Based Application,incident,0,0
2013-10-12 12:57:00,application,Server Based Application,request for information,0,0
2013-10-12 12:58:00,application,Desktop Application,incident,0,0
2013-10-12 13:09:00,database,Database,incident,0,0
2013-10-12 13:15:00,displaydevice,Monitor,request for information,0,0
